Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
EH1,55.950633875081756,-3.1928820254333865,The Milkman,55.950649752152266,-3.191010159156321,Coffee Shop
EH1,55.950633875081756,-3.1928820254333865,Old Town,55.94950019084528,-3.192805051803589,Neighborhood
EH1,55.950633875081756,-3.1928820254333865,The Scott Monument,55.952394112117155,-3.1932690739631653,Monument / Landmark
EH1,55.950633875081756,-3.1928820254333865,East Princes Street Gardens,55.95185836398209,-3.1943500257018984,Park
EH1,55.950633875081756,-3.1928820254333865,St. Giles' Cathedral,55.94949418351858,-3.190852403640747,Church
EH1,55.950633875081756,-3.1928820254333865,Whiski Rooms,55.95001521066508,-3.193521992306461,Scottish Restaurant
EH1,55.950633875081756,-3.1928820254333865,The Devil's Advocate,55.950309274554115,-3.1916428793150113,Cocktail Bar
EH1,55.950633875081756,-3.1928820254333865,Ondine,55.94886058730762,-3.1926121497546576,Seafood Restaurant
EH1,55.950633875081756,-3.1928820254333865,Angels With Bagpipes,55.94978183626474,-3.191055092931473,Restaurant
EH1,55.950633875081756,-3.1928820254333865,Hotel Motel One Edinburgh-Royal,55.950754,-3.191485,Hotel
EH1,55.950633875081756,-3.1928820254333865,Oink,55.94859191113187,-3.1940986687151307,Sandwich Place
EH1,55.950633875081756,-3.1928820254333865,Camera Obscura and World of Illusions,55.949121,-3.19552,Science Museum
EH1,55.950633875081756,-3.1928820254333865,Royal Mile Whiskies,55.949566455837115,-3.1916868157402662,Whisky Bar
EH1,55.950633875081756,-3.1928820254333865,Scottish National Gallery,55.95101962645091,-3.1957207982705267,Art Museum
EH1,55.950633875081756,-3.1928820254333865,Adam Smith Statue,55.949792,-3.189993,Outdoor Sculpture
EH1,55.950633875081756,-3.1928820254333865,Viva Mexico,55.950690674872746,-3.189521939238726,Mexican Restaurant
EH1,55.950633875081756,-3.1928820254333865,The Royal Mile,55.950028831947044,-3.188567161560058,Road
EH1,55.950633875081756,-3.1928820254333865,The Deacon's House Cafe,55.949368210523765,-3.193183371557077,Café
EH1,55.950633875081756,-3.1928820254333865,La Barantine,55.948361654496054,-3.1943876054571136,Café
EH1,55.950633875081756,-3.1928820254333865,The Mound,55.94995825427254,-3.195225284764483,Scenic Lookout
EH1,55.950633875081756,-3.1928820254333865,Old Town Chambers,55.950165492058154,-3.191188320709279,Hotel
EH1,55.950633875081756,-3.1928820254333865,The Bow Bar,55.948583147717166,-3.194156620686057,Pub
EH1,55.950633875081756,-3.1928820254333865,The Scotch Whisky Experience,55.94884094045347,-3.1959092989528246,Museum
EH1,55.950633875081756,-3.1928820254333865,Howies,55.94877305855548,-3.193234638772362,Café
EH1,55.950633875081756,-3.1928820254333865,Mercat Cross,55.949725689785815,-3.190224572778745,Historic Site
EH1,55.950633875081756,-3.1928820254333865,Makars Gourmet Mash Bar,55.94999066553368,-3.1939211260292377,Bistro
EH1,55.950633875081756,-3.1928820254333865,Ensign Ewart,55.949241,-3.19464,Pub
EH1,55.950633875081756,-3.1928820254333865,Wings,55.94923620994551,-3.189563014713402,Wings Joint
EH1,55.950633875081756,-3.1928820254333865,Jolly Judge,55.94958539483542,-3.1938576604606705,Pub
EH1,55.950633875081756,-3.1928820254333865,Castle Rock Hostel,55.94820131892496,-3.1961027516550558,Hostel
EH1,55.950633875081756,-3.1928820254333865,The Doric Tavern,55.950981582190074,-3.190626536937919,Gastropub
EH1,55.950633875081756,-3.1928820254333865,BrewDog Edinburgh,55.94850742783075,-3.1896260278133073,Beer Bar
EH1,55.950633875081756,-3.1928820254333865,Dishoom,55.95372613697486,-3.1925402113583075,Indian Restaurant
EH1,55.950633875081756,-3.1928820254333865,Castlehill,55.94881127781256,-3.1965814679169213,Scenic Lookout
EH1,55.950633875081756,-3.1928820254333865,Hula Juice Bar,55.94802969753912,-3.1945622541850174,Juice Bar
EH1,55.950633875081756,-3.1928820254333865,The Writers' Museum,55.94972214363893,-3.193442524373983,History Museum
EH1,55.950633875081756,-3.1928820254333865,The Grain Store,55.948669,-3.19403,Scottish Restaurant
EH1,55.950633875081756,-3.1928820254333865,Amber Whisky Bar & Restaurant,55.94852282060096,-3.1956911690168717,Restaurant
EH1,55.950633875081756,-3.1928820254333865,Gladstone's Land,55.94931809057459,-3.1934613686642104,Historic Site
EH1,55.950633875081756,-3.1928820254333865,The Royal McGregor,55.95000325615741,-3.188952245559239,Whisky Bar
EH1,55.950633875081756,-3.1928820254333865,The Dome,55.9534768366037,-3.195535540580749,Bar
EH1,55.950633875081756,-3.1928820254333865,SCOTCH Whisky Bar,55.95306173472406,-3.1900953617428045,Whisky Bar
EH1,55.950633875081756,-3.1928820254333865,Grassmarket,55.94787214820332,-3.1946193926430757,Plaza
EH1,55.950633875081756,-3.1928820254333865,Saint Giles Cafe & Bar,55.94974950051171,-3.191971370966382,Café
EH1,55.950633875081756,-3.1928820254333865,The Balmoral Hotel,55.95311255845786,-3.189509384085317,Hotel
EH1,55.950633875081756,-3.1928820254333865,Michael Neave Kitchen And Whisky Bar,55.949302853818196,-3.1895560413954964,Restaurant
EH1,55.950633875081756,-3.1928820254333865,Half Way House,55.951077790064154,-3.188825778784863,Pub
EH1,55.950633875081756,-3.1928820254333865,The Outsider,55.947937738876725,-3.1919299771677045,English Restaurant
EH1,55.950633875081756,-3.1928820254333865,Edinburgh Bus Tours,55.952279932432916,-3.192089870116888,Tour Provider
EH1,55.950633875081756,-3.1928820254333865,Cafe Hub,55.94879599180362,-3.194974553990626,Café
EH1,55.950633875081756,-3.1928820254333865,West Princes Street Gardens,55.9510422770373,-3.199392836566597,Park
EH1,55.950633875081756,-3.1928820254333865,Civerino's,55.949738,-3.1880434,Pizza Place
EH1,55.950633875081756,-3.1928820254333865,Jakes Place,55.9510227531023,-3.190352847180691,Bar
EH1,55.950633875081756,-3.1928820254333865,Mussel & Steak Bar,55.94793749927136,-3.1944209234130967,Seafood Restaurant
EH1,55.950633875081756,-3.1928820254333865,Baked Potato Shop,55.95033604010368,-3.188357970067956,Vegetarian / Vegan Restaurant
EH1,55.950633875081756,-3.1928820254333865,City Art Centre,55.95119987786759,-3.1892892486301383,Art Gallery
EH1,55.950633875081756,-3.1928820254333865,National Museum of Scotland,55.947254180629045,-3.189314671482854,Museum
EH1,55.950633875081756,-3.1928820254333865,Stay Central Hotel,55.948267941328936,-3.1901598055417177,Hotel
EH1,55.950633875081756,-3.1928820254333865,Free Tour Edinburgh by SANDEMANs NEW Edinburgh,55.949968759458045,-3.1882882118225098,Tour Provider
EH1,55.950633875081756,-3.1928820254333865,Bibi's Bakery,55.952890389609514,-3.196845559896063,Cupcake Shop
EH1,55.950633875081756,-3.1928820254333865,Hilton,55.95076788107511,-3.1877292865918223,Hotel
EH1,55.950633875081756,-3.1928820254333865,Lowdown,55.95338585563839,-3.1979357319007042,Café
EH1,55.950633875081756,-3.1928820254333865,Stramash,55.94867440925427,-3.187739777327234,Bar
EH1,55.950633875081756,-3.1928820254333865,The Voodoo Rooms,55.95362171605756,-3.1905038289132515,Bar
EH1,55.950633875081756,-3.1928820254333865,Castle View,55.94884624092538,-3.1965421198605335,Scenic Lookout
EH1,55.950633875081756,-3.1928820254333865,Arcade Bar - Haggis & Whisky House,55.95054168214027,-3.188830941773089,Scottish Restaurant
EH1,55.950633875081756,-3.1928820254333865,Hoot The Reedemer,55.952430694629186,-3.1966494841768434,Dive Bar
EH1,55.950633875081756,-3.1928820254333865,Gurkha Cafe,55.950666111606026,-3.1901522421052215,Indian Restaurant
EH1,55.950633875081756,-3.1928820254333865,Under the Stairs,55.94753950354681,-3.192124554192565,Gastropub
EH1,55.950633875081756,-3.1928820254333865,Wellington Coffee,55.95367072639448,-3.197448446332187,Coffee Shop
EH1,55.950633875081756,-3.1928820254333865,The Guildford Arms,55.95365613645115,-3.190128207206726,Pub
EH1,55.950633875081756,-3.1928820254333865,Scotts Kitchen,55.94876924517719,-3.193285099378514,Restaurant
EH1,55.950633875081756,-3.1928820254333865,The Scotsman Hotel,55.95121469850074,-3.18840765258863,Hotel
EH1,55.950633875081756,-3.1928820254333865,The Underbelly,55.948385847229396,-3.1926838070908743,Performing Arts Venue
EH1,55.950633875081756,-3.1928820254333865,Petit Paris,55.94738270442938,-3.1964652207565085,French Restaurant
EH1,55.950633875081756,-3.1928820254333865,Apple Princes Street,55.9533541,-3.1899474,Electronics Store
EH1,55.950633875081756,-3.1928820254333865,Whiski Bar & Restaurant,55.95031813671199,-3.186470589336909,Bar
EH1,55.950633875081756,-3.1928820254333865,Walker Slater,55.94870301990537,-3.1935787499497246,Boutique
EH1,55.950633875081756,-3.1928820254333865,Cafe Andaluz,55.948041,-3.191899,Spanish Restaurant
EH1,55.950633875081756,-3.1928820254333865,Malones Pop Up Bar,55.95265424577214,-3.1917792595179963,Bar
EH1,55.950633875081756,-3.1928820254333865,St. Andrew Square,55.95422316303705,-3.19314032793045,Plaza
EH1,55.950633875081756,-3.1928820254333865,Mussel Inn,55.952440669236644,-3.1990237009300815,Seafood Restaurant
EH1,55.950633875081756,-3.1928820254333865,Salt Horse,55.94917952000274,-3.185646582067153,Beer Bar
EH1,55.950633875081756,-3.1928820254333865,Vittoria,55.94775898614097,-3.191804990019019,Italian Restaurant
EH1,55.950633875081756,-3.1928820254333865,Divino,55.94766767158616,-3.192069793183536,Wine Bar
EH1,55.950633875081756,-3.1928820254333865,The Whisky Shop,55.94864611351467,-3.1939502830818594,Food & Drink Shop
EH1,55.950633875081756,-3.1928820254333865,Pret A Manger,55.95317600168902,-3.196821527132756,Sandwich Place
EH1,55.950633875081756,-3.1928820254333865,Royal Scottish Academy,55.95209176096334,-3.1963433331044793,Art Gallery
EH1,55.950633875081756,-3.1928820254333865,The Edinburgh Larder,55.95008,-3.186088,Café
EH1,55.950633875081756,-3.1928820254333865,"Twenty Princes Street, Grill & Smokehouse",55.953271,-3.190763,Steakhouse
EH1,55.950633875081756,-3.1928820254333865,Monkey Barrel Comedy,55.94941256655227,-3.1877309252131223,Comedy Club
EH1,55.950633875081756,-3.1928820254333865,The Abbotsford Bar,55.95323674784942,-3.194627602374011,Bar
EH1,55.950633875081756,-3.1928820254333865,Hotel Chocolat,55.95204414612608,-3.1995040433109825,Chocolate Shop
EH1,55.950633875081756,-3.1928820254333865,La Locanda Edinburgh,55.95058130835729,-3.188877379829909,Italian Restaurant
EH1,55.950633875081756,-3.1928820254333865,The Balmoral Spa,55.95290016298626,-3.189308567548502,Spa
EH1,55.950633875081756,-3.1928820254333865,Mary's Milk Bar,55.94706248147531,-3.19752520248515,Ice Cream Shop
EH1,55.950633875081756,-3.1928820254333865,Hotel Indigo Edinburgh - Princes Street,55.953283119744995,-3.190774619579315,Hotel
EH1,55.950633875081756,-3.1928820254333865,The Red Door Gallery,55.94840215205603,-3.1943348203796273,Art Gallery
EH1,55.950633875081756,-3.1928820254333865,Grassmarket Hotel,55.94801071030007,-3.194833677158023,Hotel
EH1,55.950633875081756,-3.1928820254333865,National Museum Wildlife Panarama,55.94720891890229,-3.1892724956273284,Museum
EH10,55.91985062607004,-3.2110954080938567,Hermitage Of Braid,55.91948700872165,-3.2102599157074776,Park
EH10,55.91985062607004,-3.2110954080938567,Best Western Braid Hills Hotel,55.917011264530544,-3.212634891287962,Hotel
EH10,55.91985062607004,-3.2110954080938567,The Lodge Coffee House,55.919497,-3.210081,Coffee Shop
EH10,55.91985062607004,-3.2110954080938567,Comiston Fry,55.92425461982327,-3.2100805743103797,Fish & Chips Shop
EH11,55.93269631407184,-3.2517599727317625,PureGym,55.930518158019865,-3.255509794435349,Gym / Fitness Center
EH11,55.93269631407184,-3.2517599727317625,M&S Foodhall,55.929547,-3.24712139,Grocery Store
EH11,55.93269631407184,-3.2517599727317625,Aldi,55.92920160940744,-3.247188710944791,Supermarket
EH11,55.93269631407184,-3.2517599727317625,Saughton Park and Gardens,55.93479917800682,-3.249914143650644,Park
EH11,55.93269631407184,-3.2517599727317625,Home Bargains,55.92953577,-3.24706679,Discount Store
EH11,55.93269631407184,-3.2517599727317625,Water of Leith,55.93139934520617,-3.253738574944647,River
EH11,55.93269631407184,-3.2517599727317625,Chesser House Bus Stop,55.93190775300068,-3.2504600035262854,Bus Stop
EH11,55.93269631407184,-3.2517599727317625,Kwik-Fit,55.93085539,-3.25175922,Auto Garage
EH11,55.93269631407184,-3.2517599727317625,Saughton Play Park,55.935373580820595,-3.2477783580131505,Playground
EH11,55.93269631407184,-3.2517599727317625,Saughton Skate Park,55.935527382201265,-3.2480026853365054,Skate Park
EH11,55.93269631407184,-3.2517599727317625,Primo,55.934465649738534,-3.246015385157791,Café
EH12,55.94197730992421,-3.2789931504422682,Pandas at Edinburgh Zoo,55.9438889415832,-3.271898031234741,Zoo Exhibit
EH12,55.94197730992421,-3.2789931504422682,The White Lady (Wetherspoon),55.94285140802748,-3.2825276445801648,Pub
EH12,55.94197730992421,-3.2789931504422682,Subway,55.94242066396968,-3.280267166008116,Sandwich Place
EH12,55.94197730992421,-3.2789931504422682,Boots,55.94254639980427,-3.280585406722809,Pharmacy
EH12,55.94197730992421,-3.2789931504422682,Domino's Pizza,55.9427357,-3.2832145,Pizza Place
EH12,55.94197730992421,-3.2789931504422682,Toby Carvery,55.94288341777556,-3.283725492834053,English Restaurant
EH12,55.94197730992421,-3.2789931504422682,Tesco Express,55.94214260742002,-3.2792262891757575,Grocery Store
EH12,55.94197730992421,-3.2789931504422682,The Original Coffee Bean,55.942183,-3.279229,Café
EH12,55.94197730992421,-3.2789931504422682,Peach Garden,55.942541649999995,-3.280188,Chinese Restaurant
EH12,55.94197730992421,-3.2789931504422682,Corstorphine Inn,55.940464925131764,-3.28331367937654,Pub
EH13,55.906779522731135,-3.2429491709000278,Colinton Mains Bowling Club,55.90730645292342,-3.247735087486945,Bowling Green
EH13,55.906779522731135,-3.2429491709000278,Redford Woods,55.9059137044881,-3.235862151216117,Forest
EH14,55.90892359533017,-3.2858638735810684,Baberton Golf Club,55.906641481426774,-3.2866383072718253,Golf Course
EH14,55.90892359533017,-3.2858638735810684,Baberton Golf Course Club House,55.906364,-3.2897243,Bar
EH14,55.90892359533017,-3.2858638735810684,Barnton Park Tennis Club,55.90981048412966,-3.279446191470979,Tennis Court
EH15,55.94621183970794,-3.1125630459770472,Portobello Park,55.94432152933683,-3.1104183197021484,Park
EH15,55.94621183970794,-3.1125630459770472,National Tyres and Autocare,55.943677,-3.11723,Auto Garage
EH16,55.922617232310046,-3.1529950610103485,Sodaeng,55.91953176258276,-3.157380142486112,Korean Restaurant
EH16,55.922617232310046,-3.1529950610103485,Arden Guest House,55.92385558325229,-3.150751295166891,Hotel
EH16,55.922617232310046,-3.1529950610103485,Scotmid Co-operative,55.92211841567578,-3.153598010841804,Grocery Store
EH16,55.922617232310046,-3.1529950610103485,Inch Park,55.924220875033775,-3.1591842626907973,Park
EH17,55.90578309962664,-3.143977377494235,Greggs,55.903619,-3.138487,Bakery
EH17,55.90578309962664,-3.143977377494235,Burdiehouse Burn Valley Park,55.90628532914238,-3.1438246034114656,Park
EH17,55.90578309962664,-3.143977377494235,18 Bus Stop Gilmerton Dykes Street,55.90551061434789,-3.1435389974897743,Bus Stop
EH17,55.90578309962664,-3.143977377494235,Forth Security Services,55.9049037,-3.1497791,Business Service
EH17,55.90578309962664,-3.143977377494235,Morrisons,55.90943834289543,-3.141895142245989,Supermarket
EH18,55.87681243046088,-3.1225310889177433,Lasswade Riding School,55.87751966165082,-3.123664120026029,Stables
EH18,55.87681243046088,-3.1225310889177433,Kevock Plants,55.878879,-3.126829,Garden Center
EH19,55.87246352510317,-3.1050753084634524,Bonnyrigg Toll,55.87063286008088,-3.1057478104705174,Cosmetics Shop
EH19,55.87246352510317,-3.1050753084634524,pias chip shop,55.874661626095595,-3.105444285590731,Restaurant
EH19,55.87246352510317,-3.1050753084634524,David Moffat Joinery and Building,55.87643989999999,-3.102652,Construction & Landscaping
EH19,55.87246352510317,-3.1050753084634524,The Lasswade Centre,55.87163345273124,-3.1124509741352053,Recreation Center
EH2,55.952223599208985,-3.2024082391951163,The Honours,55.9536080203923,-3.204223181364253,French Restaurant
EH2,55.952223599208985,-3.2024082391951163,Eden Locke,55.95222067579433,-3.205388339301049,Hotel
EH2,55.952223599208985,-3.2024082391951163,West Princes Street Gardens,55.9510422770373,-3.199392836566597,Park
EH2,55.952223599208985,-3.2024082391951163,Castello Coffee Co,55.95119235494766,-3.20280834385289,Coffee Shop
EH2,55.952223599208985,-3.2024082391951163,Cairngorm Coffee Co.,55.95333281758856,-3.2005801676523244,Café
EH2,55.952223599208985,-3.2024082391951163,The Queens Arms,55.95365981206326,-3.2006732987683284,Bar
EH2,55.952223599208985,-3.2024082391951163,Edinburgh Events,55.95148255776157,-3.204130679368973,Event Service
EH2,55.952223599208985,-3.2024082391951163,Bullard & Worth,55.95198874672703,-3.2024710075763014,Speakeasy
EH2,55.952223599208985,-3.2024082391951163,Wildfire,55.95150257262483,-3.2047121481450604,Steakhouse
EH2,55.952223599208985,-3.2024082391951163,Mussel Inn,55.952440669236644,-3.1990237009300815,Seafood Restaurant
EH2,55.952223599208985,-3.2024082391951163,Dough,55.95161251512267,-3.2040477721322036,Pizza Place
EH2,55.952223599208985,-3.2024082391951163,Hotel Chocolat,55.95204414612608,-3.1995040433109825,Chocolate Shop
EH2,55.952223599208985,-3.2024082391951163,Waterstones,55.95070555702315,-3.204649238935576,Bookstore
EH2,55.952223599208985,-3.2024082391951163,Miro's Cantina Mexicana,55.95154462025013,-3.204479227727718,Mexican Restaurant
EH2,55.952223599208985,-3.2024082391951163,El Cartel,55.95390271654916,-3.199936471124075,Mexican Restaurant
EH2,55.952223599208985,-3.2024082391951163,The Bon Vivant,55.953953109249866,-3.1997256996249246,Cocktail Bar
EH2,55.952223599208985,-3.2024082391951163,Shakeaway,55.95203254082471,-3.201494279864896,Smoothie Shop
EH2,55.952223599208985,-3.2024082391951163,The Black Cat,55.95165237657482,-3.203687951875613,Bar
EH2,55.952223599208985,-3.2024082391951163,Lowdown,55.95338585563839,-3.1979357319007042,Café
EH2,55.952223599208985,-3.2024082391951163,Fazenda,55.95255,-3.2032912,Brazilian Restaurant
EH2,55.952223599208985,-3.2024082391951163,Starbucks,55.95096,-3.203725,Coffee Shop
EH2,55.952223599208985,-3.2024082391951163,Las Iguanas,55.9521942672736,-3.2064287616567526,Latin American Restaurant
EH2,55.952223599208985,-3.2024082391951163,The Cambridge Bar,55.95284760442447,-3.205956191913413,Bar
EH2,55.952223599208985,-3.2024082391951163,Ross Fountain,55.95015666415799,-3.203215329699786,Fountain
